invoice_no,order_sales,order_items,unique_products,customer_id,country,invoice_date
494789,125.63000000000001,49,7,14949.0,United Kingdom,2010-01-18 13:47:00
494790,213.53,93,9,17048.0,United Kingdom,2010-01-18 13:55:00
494792,235.89000000000001,147,26,13173.0,United Kingdom,2010-01-18 14:04:00
494794,291.5,142,19,13037.0,United Kingdom,2010-01-18 14:11:00
494795,189.3,54,15,13110.0,United Kingdom,2010-01-18 14:14:00
494797,181.3,55,37,18036.0,United Kingdom,2010-01-18 14:23:00
494798,376.25,158,20,17773.0,United Kingdom,2010-01-18 14:32:00
494799,443.13,443,23,16954.0,United Kingdom,2010-01-18 14:49:00
494803,205.82,110,38,15005.0,United Kingdom,2010-01-18 15:03:00
494804,463.0,322,31,15298.0,United Kingdom,2010-01-18 15:10:00
494805,7.5,2,1,18037.0,United Kingdom,2010-01-18 15:14:00
494807,60.959999999999994,84,6,15375.0,United Kingdom,2010-01-18 15:38:00
494808,223.54,120,42,17231.0,United Kingdom,2010-01-18 16:09:00
494809,8.5,1,1,17231.0,United Kingdom,2010-01-18 16:15:00
494811,250.15,132,62,14343.0,United Kingdom,2010-01-18 16:47:00
494815,246.75,127,14,15697.0,United Kingdom,2010-01-19 09:10:00
494816,76.74000000000001,58,6,16867.0,United Kingdom,2010-01-19 09:11:00
494817,226.62,522,7,16287.0,United Kingdom,2010-01-19 09:46:00
494818,80.8,36,5,15198.0,United Kingdom,2010-01-19 10:01:00
494819,320.7,74,11,13074.0,United Kingdom,2010-01-19 10:07:00
494823,100.8,96,3,16353.0,United Kingdom,2010-01-19 10:35:00
494827,332.5,210,12,15623.0,United Kingdom,2010-01-19 10:41:00
494836,205.70000000000002,114,13,13462.0,United Kingdom,2010-01-19 10:45:00
494847,154.82999999999998,201,9,13877.0,United Kingdom,2010-01-19 10:53:00
494860,211.95,95,23,12470.0,Unspecified,2010-01-19 11:01:00
494866,676.4,655,55,16253.0,United Kingdom,2010-01-19 11:20:00
494867,270.8,94,25,17769.0,United Kingdom,2010-01-19 11:33:00
494868,1537.31,421,37,17706.0,United Kingdom,2010-01-19 12:13:00
494870,673.15,424,136,15998.0,United Kingdom,2010-01-19 12:15:00
494871,740.76,340,24,17706.0,United Kingdom,2010-01-19 12:17:00
494872,286.43,85,17,14715.0,United Kingdom,2010-01-19 12:18:00
494873,715.5,307,43,12589.0,France,2010-01-19 12:26:00
494874,346.36,220,4,16087.0,United Kingdom,2010-01-19 12:30:00
494875,4448.09,3373,52,17511.0,United Kingdom,2010-01-19 12:31:00
494876,155.55,45,5,15465.0,United Kingdom,2010-01-19 12:34:00
494878,113.28,56,6,16596.0,United Kingdom,2010-01-19 12:39:00
494887,196.64999999999998,91,4,14525.0,United Kingdom,2010-01-19 12:50:00
494888,45.0,36,1,16027.0,United Kingdom,2010-01-19 12:53:00
494889,291.38,145,41,14472.0,United Kingdom,2010-01-19 13:09:00
494890,92.35,47,23,13555.0,United Kingdom,2010-01-19 13:20:00
494891,1130.22,391,65,12733.0,USA,2010-01-19 13:23:00
494892,8.7,6,1,12748.0,United Kingdom,2010-01-19 13:27:00
494893,940.74,348,49,14156.0,EIRE,2010-01-19 13:31:00
494894,279.0,60,2,18229.0,United Kingdom,2010-01-19 13:33:00
494895,724.13,315,38,13555.0,United Kingdom,2010-01-19 13:33:00
494896,360.87,221,18,16156.0,United Kingdom,2010-01-19 14:02:00
494897,537.78,334,31,12437.0,France,2010-01-19 14:16:00
494898,122.7,138,9,14413.0,United Kingdom,2010-01-19 14:27:00
494899,72.0,4,1,12437.0,France,2010-01-19 14:37:00
494900,684.48,326,16,15311.0,United Kingdom,2010-01-19 14:41:00
494904,310.26000000000005,232,22,13315.0,United Kingdom,2010-01-19 15:34:00
494905,200.18,232,15,17245.0,United Kingdom,2010-01-19 15:39:00
494906,273.56,242,23,15984.0,United Kingdom,2010-01-19 15:45:00
494908,152.64,144,1,17307.0,United Kingdom,2010-01-19 16:38:00
494912,1376.46,707,30,16705.0,United Kingdom,2010-01-19 17:03:00
494913,189.95000000000002,79,15,17576.0,United Kingdom,2010-01-19 17:03:00
494914,771.6410000000001,538,20,16705.0,United Kingdom,2010-01-19 17:04:00
494915,972.44,617,70,13564.0,United Kingdom,2010-01-19 17:12:00
494916,174.12,103,31,17963.0,United Kingdom,2010-01-19 17:25:00
494917,183.20000000000002,90,30,14983.0,United Kingdom,2010-01-19 17:32:00
494919,1352.4,1432,9,17404.0,Sweden,2010-01-20 08:27:00
494920,35.72,28,3,13457.0,United Kingdom,2010-01-20 08:48:00
494921,323.0,36,5,13397.0,United Kingdom,2010-01-20 09:50:00
494922,282.33,168,16,12987.0,United Kingdom,2010-01-20 09:57:00
494930,480.0,1200,5,13027.0,United Kingdom,2010-01-20 10:41:00
494931,1135.01,537,28,17920.0,United Kingdom,2010-01-20 10:42:00
494946,554.9399999999999,372,27,16727.0,United Kingdom,2010-01-20 10:48:00
494966,278.16999999999996,123,16,14680.0,United Kingdom,2010-01-20 11:01:00
494971,221.32,172,3,14156.0,EIRE,2010-01-20 11:05:00
494987,777.53,400,46,18223.0,United Kingdom,2010-01-20 11:31:00
494989,348.71,124,72,14556.0,United Kingdom,2010-01-20 11:49:00
494990,322.29,283,22,14388.0,United Kingdom,2010-01-20 11:54:00
494991,211.85,115,26,17220.0,United Kingdom,2010-01-20 11:57:00
494993,133.25,93,20,17220.0,United Kingdom,2010-01-20 12:05:00
494994,216.0,32,4,13668.0,United Kingdom,2010-01-20 12:06:00
494995,301.58,288,27,17356.0,United Kingdom,2010-01-20 12:14:00
494996,133.8,44,6,17794.0,United Kingdom,2010-01-20 12:17:00
494997,228.96,216,1,17307.0,United Kingdom,2010-01-20 12:17:00
495009,171.45999999999998,315,14,15812.0,United Kingdom,2010-01-20 12:33:00
495010,181.45,53,11,15191.0,United Kingdom,2010-01-20 12:35:00
495011,161.3,108,10,15191.0,United Kingdom,2010-01-20 12:35:00
495016,529.01,393,89,14649.0,United Kingdom,2010-01-20 13:10:00
495020,846.46,299,47,16200.0,United Kingdom,2010-01-20 13:24:00
495022,9.7,2,2,16200.0,United Kingdom,2010-01-20 13:26:00
495028,202.35,114,20,14595.0,United Kingdom,2010-01-20 13:59:00
495029,255.64000000000001,144,42,16085.0,United Kingdom,2010-01-20 14:03:00
495030,835.45,576,44,13982.0,United Kingdom,2010-01-20 14:04:00
495031,463.15999999999997,180,26,16933.0,United Kingdom,2010-01-20 14:05:00
495033,81.75,55,5,15912.0,United Kingdom,2010-01-20 14:09:00
495053,101.43,63,8,17351.0,United Kingdom,2010-01-20 14:36:00
495055,756.85,1,1,14911.0,EIRE,2010-01-20 14:46:00
495056,756.85,1,1,14911.0,EIRE,2010-01-20 14:50:00
495057,282.75,97,12,14040.0,United Kingdom,2010-01-20 14:52:00
495058,167.1,98,25,17875.0,United Kingdom,2010-01-20 15:30:00
495059,226.89,136,31,13756.0,United Kingdom,2010-01-20 16:00:00
495071,455.0,300,3,13798.0,United Kingdom,2010-01-21 08:03:00
495072,833.52,364,44,14215.0,United Kingdom,2010-01-21 08:22:00
495073,3590.07,1358,74,14911.0,EIRE,2010-01-21 08:47:00
495074,108.72,107,7,16019.0,United Kingdom,2010-01-21 08:52:00
495075,411.92,208,5,16019.0,United Kingdom,2010-01-21 08:53:00
495077,303.8,186,20,16634.0,United Kingdom,2010-01-21 09:30:00
495078,157.8,36,2,14207.0,United Kingdom,2010-01-21 09:33:00
495079,274.89,205,17,15095.0,United Kingdom,2010-01-21 09:37:00
495080,54.95,17,3,17526.0,United Kingdom,2010-01-21 09:40:00
495085,303.87,135,16,12986.0,United Kingdom,2010-01-21 10:45:00
495090,537.25,273,25,14431.0,United Kingdom,2010-01-21 10:49:00
495102,686.22,543,73,15547.0,United Kingdom,2010-01-21 11:11:00
495110,199.53,93,26,14530.0,United Kingdom,2010-01-21 11:25:00
495148,523.48,354,22,16735.0,United Kingdom,2010-01-21 11:41:00
495149,216.22,130,15,14320.0,United Kingdom,2010-01-21 11:44:00
495150,149.0,94,17,14714.0,United Kingdom,2010-01-21 11:51:00
495151,104.38,115,36,15910.0,United Kingdom,2010-01-21 11:51:00
495152,393.88,250,32,12978.0,United Kingdom,2010-01-21 12:01:00
495153,438.05,129,35,14527.0,United Kingdom,2010-01-21 12:10:00
495154,130.8,24,1,12971.0,United Kingdom,2010-01-21 12:27:00
495158,218.8,118,27,13527.0,United Kingdom,2010-01-21 12:37:00
495171,133.15,23,5,15885.0,United Kingdom,2010-01-21 12:47:00
495176,413.0,178,28,13623.0,United Kingdom,2010-01-21 13:21:00
495177,412.15000000000003,310,32,14064.0,United Kingdom,2010-01-21 13:22:00
495178,534.7,289,50,13735.0,United Kingdom,2010-01-21 13:33:00
495179,260.0,58,11,12836.0,United Kingdom,2010-01-21 13:34:00
495182,269.90999999999997,196,6,15311.0,United Kingdom,2010-01-21 13:46:00
495183,1210.43,559,71,15296.0,United Kingdom,2010-01-21 13:48:00
495184,345.29,72,46,17841.0,United Kingdom,2010-01-21 13:58:00
495185,2507.06,776,44,14439.0,Greece,2010-01-21 14:01:00
495187,527.3000000000001,215,53,13148.0,United Kingdom,2010-01-21 14:30:00
495188,588.45,143,21,13543.0,United Kingdom,2010-01-21 14:30:00
495189,127.47999999999999,92,10,15682.0,United Kingdom,2010-01-21 14:37:00
495192,324.9,198,14,14293.0,United Kingdom,2010-01-21 15:02:00
495193,227.1,102,53,14606.0,United Kingdom,2010-01-21 15:02:00
495194,6989.4,63302,15,13902.0,Denmark,2010-01-21 15:11:00
495195,368.8,235,24,13089.0,United Kingdom,2010-01-21 15:18:00
495196,25.3,18,8,12748.0,United Kingdom,2010-01-21 15:30:00
495197,284.2,154,11,16233.0,United Kingdom,2010-01-21 15:44:00
495198,373.8,244,3,14160.0,United Kingdom,2010-01-21 15:46:00
495200,323.66,158,19,17320.0,United Kingdom,2010-01-21 16:29:00
495206,258.09,157,19,16126.0,United Kingdom,2010-01-21 16:44:00
495208,11.25,3,3,18037.0,United Kingdom,2010-01-21 16:53:00
495215,192.45,121,10,15126.0,United Kingdom,2010-01-21 17:09:00
495224,17.49,17,5,13413.0,United Kingdom,2010-01-21 17:43:00
495225,173.66,102,24,17180.0,United Kingdom,2010-01-21 17:43:00
495226,212.25,35,5,17351.0,United Kingdom,2010-01-21 18:05:00
495227,188.54,118,36,14713.0,United Kingdom,2010-01-21 19:11:00
495228,8951.24,6644,40,14646.0,Netherlands,2010-01-22 08:28:00
495229,1222.32,664,9,14646.0,Netherlands,2010-01-22 08:30:00
495230,724.92,598,44,13192.0,United Kingdom,2010-01-22 08:37:00
495232,1193.89,597,71,14156.0,EIRE,2010-01-22 09:19:00
495233,96.0,240,1,13027.0,United Kingdom,2010-01-22 09:20:00
495235,1193.89,1,1,14156.0,EIRE,2010-01-22 09:40:00
495236,812.44,440,11,17409.0,United Kingdom,2010-01-22 09:43:00
495237,526.96,452,35,17160.0,United Kingdom,2010-01-22 09:44:00
495238,302.06,306,21,14854.0,United Kingdom,2010-01-22 09:48:00
495240,555.0,300,1,17949.0,United Kingdom,2010-01-22 10:09:00
495241,436.3,130,8,13078.0,United Kingdom,2010-01-22 10:11:00
495242,13.5,2,1,17794.0,United Kingdom,2010-01-22 10:18:00
495243,256.95,101,16,14209.0,United Kingdom,2010-01-22 10:28:00
495244,920.95,557,48,15179.0,United Kingdom,2010-01-22 10:51:00
495276,1075.3,146,5,14063.0,United Kingdom,2010-01-22 11:28:00
495277,210.05,50,11,14911.0,EIRE,2010-01-22 11:41:00
495279,597.44,164,15,14440.0,United Kingdom,2010-01-22 11:43:00
495280,323.65,193,21,12708.0,Germany,2010-01-22 12:24:00
495289,302.40000000000003,200,9,17519.0,United Kingdom,2010-01-22 12:37:00
495290,299.89,124,36,15867.0,United Kingdom,2010-01-22 12:46:00
495291,256.6,178,15,14274.0,United Kingdom,2010-01-22 12:51:00
495292,231.54999999999998,83,13,15465.0,United Kingdom,2010-01-22 12:55:00
495293,192.51,63,10,16125.0,United Kingdom,2010-01-22 13:09:00
495294,238.78,132,12,17460.0,United Kingdom,2010-01-22 13:25:00
495295,22.5,5,1,12346.0,United Kingdom,2010-01-22 13:30:00
495300,1120.46,434,30,12510.0,Spain,2010-01-22 13:39:00
495302,189.0,90,1,13694.0,United Kingdom,2010-01-22 13:41:00
495304,701.55,394,39,14156.0,EIRE,2010-01-22 13:52:00
495307,908.14,585,18,16779.0,United Kingdom,2010-01-22 14:13:00
495308,20.45,7,6,15863.0,United Kingdom,2010-01-22 14:14:00
495310,1807.98,1074,110,12531.0,Germany,2010-01-22 14:17:00
495311,237.65,68,15,17243.0,United Kingdom,2010-01-22 14:19:00
495312,181.39,171,11,16822.0,United Kingdom,2010-01-22 14:22:00
495313,319.38,232,18,13889.0,United Kingdom,2010-01-22 14:32:00
495314,115.49,95,22,17888.0,United Kingdom,2010-01-22 14:40:00
495316,48.2,8,6,15581.0,United Kingdom,2010-01-22 14:55:00
495317,787.35,471,45,16327.0,United Kingdom,2010-01-22 15:04:00
495318,80.2,20,5,15266.0,United Kingdom,2010-01-22 15:04:00
495322,286.18,142,19,14640.0,United Kingdom,2010-01-22 15:44:00
495331,614.19,465,81,17799.0,United Kingdom,2010-01-22 16:28:00
495333,16.95,1,1,16158.0,United Kingdom,2010-01-22 16:46:00
495340,982.83,364,22,14031.0,United Kingdom,2010-01-22 17:31:00
495344,277.68,340,19,14837.0,United Kingdom,2010-01-24 10:20:00
495345,441.26,262,13,17242.0,United Kingdom,2010-01-24 10:27:00
495346,137.12,136,9,12956.0,United Kingdom,2010-01-24 10:33:00
495347,162.25,61,12,17920.0,United Kingdom,2010-01-24 10:40:00
495348,238.89,225,7,14037.0,United Kingdom,2010-01-24 10:50:00
495349,315.55,231,20,15641.0,United Kingdom,2010-01-24 10:50:00
495350,118.31,85,6,13693.0,United Kingdom,2010-01-24 10:54:00
495351,436.35,189,18,17618.0,United Kingdom,2010-01-24 11:03:00
495352,154.77,97,19,17335.0,United Kingdom,2010-01-24 11:15:00
495353,159.1,72,26,17780.0,United Kingdom,2010-01-24 11:21:00
495354,394.6,272,17,16950.0,United Kingdom,2010-01-24 11:26:00
495355,379.33000000000004,157,17,12916.0,United Kingdom,2010-01-24 11:26:00
495356,307.1,38,6,13036.0,United Kingdom,2010-01-24 11:35:00
495357,185.06,104,27,14879.0,United Kingdom,2010-01-24 11:35:00
495358,924.64,544,8,13089.0,United Kingdom,2010-01-24 11:52:00
495359,1018.98,926,10,16422.0,United Kingdom,2010-01-24 11:58:00
495360,557.53,342,40,12703.0,Germany,2010-01-24 12:05:00
495361,76.4,56,2,13249.0,United Kingdom,2010-01-24 12:11:00
495362,950.72,633,99,15727.0,United Kingdom,2010-01-24 12:12:00
495364,106.65,39,7,15711.0,United Kingdom,2010-01-24 12:13:00
495365,501.23,199,73,14701.0,United Kingdom,2010-01-24 12:15:00
495366,297.63,157,40,16255.0,United Kingdom,2010-01-24 12:21:00
495367,326.55,86,40,14070.0,United Kingdom,2010-01-24 12:27:00
495369,565.79,313,58,13527.0,United Kingdom,2010-01-24 12:31:00
495370,16.439999999999998,12,2,12748.0,United Kingdom,2010-01-24 12:41:00
495371,378.71000000000004,127,8,17675.0,United Kingdom,2010-01-24 12:52:00
495372,260.84,179,31,14396.0,United Kingdom,2010-01-24 12:58:00
495374,308.01000000000005,207,17,17071.0,United Kingdom,2010-01-24 13:05:00
495375,409.93,123,13,16523.0,United Kingdom,2010-01-24 13:14:00
495376,139.65,33,16,15581.0,United Kingdom,2010-01-24 13:24:00
495377,475.0,198,26,14194.0,United Kingdom,2010-01-24 13:36:00
495378,61.349999999999994,47,4,14751.0,United Kingdom,2010-01-24 13:37:00
495379,435.54,189,64,17611.0,United Kingdom,2010-01-24 13:46:00
495380,296.68,110,14,16592.0,United Kingdom,2010-01-24 13:51:00
495381,397.05,255,20,13327.0,United Kingdom,2010-01-24 13:54:00
495382,200.2,112,6,14522.0,United Kingdom,2010-01-24 13:55:00
495383,281.1,158,54,17141.0,United Kingdom,2010-01-24 14:19:00
495384,125.34,48,22,17141.0,United Kingdom,2010-01-24 14:24:00
495385,257.3,76,7,13209.0,United Kingdom,2010-01-24 14:30:00
495386,162.65,67,9,15696.0,United Kingdom,2010-01-24 14:36:00
495387,357.88,272,20,13729.0,United Kingdom,2010-01-24 14:57:00
495388,364.73,229,24,15680.0,United Kingdom,2010-01-24 15:14:00
495389,245.17000000000002,82,61,14044.0,United Kingdom,2010-01-24 15:14:00
495390,225.5,88,27,17142.0,United Kingdom,2010-01-24 15:23:00
495391,340.17,151,23,16206.0,United Kingdom,2010-01-24 15:25:00
495392,285.35,73,19,15434.0,United Kingdom,2010-01-24 15:35:00
495393,175.26,167,51,15483.0,United Kingdom,2010-01-24 15:42:00
495394,135.0,20,4,13711.0,United Kingdom,2010-01-24 15:53:00
495395,323.38,170,51,14986.0,United Kingdom,2010-01-24 15:54:00
495396,462.05,173,20,17584.0,United Kingdom,2010-01-25 08:17:00
495397,332.55,99,14,14870.0,United Kingdom,2010-01-25 09:05:00
495398,518.35,223,23,14621.0,United Kingdom,2010-01-25 09:08:00
495399,521.77,381,29,12949.0,United Kingdom,2010-01-25 09:12:00
495400,262.95000000000005,81,15,14540.0,United Kingdom,2010-01-25 09:29:00
495401,627.77,403,40,14329.0,United Kingdom,2010-01-25 09:38:00
495402,302.2,126,17,15303.0,United Kingdom,2010-01-25 09:42:00
495404,1432.02,310,15,14439.0,Greece,2010-01-25 09:48:00
495405,247.55,95,30,16125.0,United Kingdom,2010-01-25 09:53:00
495407,350.73,185,20,13488.0,United Kingdom,2010-01-25 10:13:00
495408,140.55,33,4,14735.0,United Kingdom,2010-01-25 10:21:00
495409,310.67,99,45,17810.0,United Kingdom,2010-01-25 10:26:00
495414,83.14,32,15,14519.0,United Kingdom,2010-01-25 11:18:00
495415,344.75,99,20,18199.0,United Kingdom,2010-01-25 11:32:00
495439,422.70000000000005,144,28,13477.0,United Kingdom,2010-01-25 11:52:00
495456,312.1,174,16,13313.0,United Kingdom,2010-01-25 12:02:00
495467,1051.92,500,50,13001.0,United Kingdom,2010-01-25 12:08:00
495487,772.87,581,18,15311.0,United Kingdom,2010-01-25 12:18:00
495488,627.4300000000001,194,23,14911.0,EIRE,2010-01-25 12:19:00
495501,352.2,149,51,15719.0,United Kingdom,2010-01-25 12:33:00
495503,342.42,218,39,15858.0,United Kingdom,2010-01-25 12:50:00
495504,617.97,340,107,16795.0,United Kingdom,2010-01-25 13:14:00
495505,215.7,46,5,17419.0,United Kingdom,2010-01-25 13:19:00
495506,46.5,10,1,14421.0,United Kingdom,2010-01-25 13:21:00
495507,536.85,343,47,14514.0,United Kingdom,2010-01-25 13:22:00
495508,1025.46,510,33,13141.0,United Kingdom,2010-01-25 13:46:00
495509,454.74,206,20,16004.0,United Kingdom,2010-01-25 13:56:00
495510,183.93,81,35,17841.0,United Kingdom,2010-01-25 14:01:00
495512,616.1800000000001,490,39,16700.0,United Kingdom,2010-01-25 14:25:00
495514,144.65,70,22,13564.0,United Kingdom,2010-01-25 14:26:00
495524,19.95,5,3,17961.0,United Kingdom,2010-01-25 14:30:00
495526,379.13,279,23,14628.0,United Kingdom,2010-01-25 14:40:00
495527,180.45,51,12,15611.0,United Kingdom,2010-01-25 14:50:00
495529,445.34,221,50,17610.0,United Kingdom,2010-01-25 15:07:00
495530,730.9399999999999,200,47,15768.0,United Kingdom,2010-01-25 15:22:00
495531,170.81,90,45,14606.0,United Kingdom,2010-01-25 15:23:00
495533,215.46,50,17,14376.0,United Kingdom,2010-01-25 15:36:00
495534,305.34000000000003,478,16,14032.0,United Kingdom,2010-01-25 15:36:00
495536,204.6,89,10,12857.0,United Kingdom,2010-01-25 15:37:00
495544,452.6,52,15,14538.0,United Kingdom,2010-01-25 15:42:00
495546,818.01,743,64,13206.0,United Kingdom,2010-01-25 15:54:00
495547,235.5,138,5,18061.0,United Kingdom,2010-01-25 15:55:00
495548,13.2,8,1,18061.0,United Kingdom,2010-01-25 16:01:00
495549,387.74,256,33,17218.0,United Kingdom,2010-01-25 16:12:00
495551,155.45000000000002,58,20,17085.0,United Kingdom,2010-01-25 16:17:00
495575,505.13,254,24,13650.0,United Kingdom,2010-01-26 08:44:00
495576,302.55,187,19,15259.0,United Kingdom,2010-01-26 09:41:00
495577,301.8,290,12,13767.0,United Kingdom,2010-01-26 09:45:00
495578,267.22,214,14,13971.0,United Kingdom,2010-01-26 09:51:00
495580,132.2,116,7,17681.0,United Kingdom,2010-01-26 10:04:00
495581,441.23,314,26,12468.0,Germany,2010-01-26 10:09:00
495584,229.59,130,15,16719.0,United Kingdom,2010-01-26 10:13:00
495591,18570.88,12832,89,14646.0,Netherlands,2010-01-26 10:25:00
495605,455.02,226,24,12471.0,Germany,2010-01-26 10:32:00
495609,54.0,3,1,12471.0,Germany,2010-01-26 10:36:00
495633,133.01,55,13,15039.0,United Kingdom,2010-01-26 10:48:00
495634,221.5,86,7,15046.0,United Kingdom,2010-01-26 10:54:00
495676,388.24,256,21,17700.0,United Kingdom,2010-01-26 11:24:00
495677,220.60000000000002,200,15,14211.0,United Kingdom,2010-01-26 11:32:00
495678,374.35,222,25,15218.0,United Kingdom,2010-01-26 11:33:00
495680,556.66,253,37,15950.0,United Kingdom,2010-01-26 11:39:00
495681,495.72,312,25,15805.0,United Kingdom,2010-01-26 11:39:00
495682,389.86,211,44,15002.0,United Kingdom,2010-01-26 11:44:00
495683,140.95,139,7,16742.0,United Kingdom,2010-01-26 11:45:00
495684,34.78,18,3,17536.0,United Kingdom,2010-01-26 12:00:00
495686,633.25,211,41,15044.0,United Kingdom,2010-01-26 12:10:00
495687,76.52000000000001,32,4,12439.0,Cyprus,2010-01-26 12:11:00
495688,352.29,169,33,14527.0,United Kingdom,2010-01-26 12:22:00
495689,565.15,411,37,14680.0,United Kingdom,2010-01-26 12:23:00
495699,1834.14,1046,27,12709.0,Germany,2010-01-26 12:38:00
495700,20.4,24,1,12709.0,Germany,2010-01-26 12:44:00
495702,125.30000000000001,6,3,12839.0,United Kingdom,2010-01-26 12:53:00
495703,261.88,167,19,15518.0,United Kingdom,2010-01-26 12:55:00
495706,371.91,201,90,15003.0,United Kingdom,2010-01-26 13:04:00
495707,296.4,242,14,14478.0,United Kingdom,2010-01-26 13:06:00
495708,453.38,201,16,16481.0,United Kingdom,2010-01-26 13:09:00
495710,630.79,463,40,13459.0,United Kingdom,2010-01-26 13:35:00
495711,544.22,312,61,13097.0,United Kingdom,2010-01-26 13:40:00
